年数,排名,国家/地区,所在洲,GDP(美元/亿)
2014,63,厄瓜多尔,美洲,1017.26亿 
2014,64,斯洛伐克,欧洲,1009.55亿 
2014,65,乌兹别克斯坦,亚洲,808.45亿 
2014,66,阿曼,亚洲,806.87亿 
2014,67,古巴,美洲,806.56亿 
2014,68,斯里兰卡,亚洲,793.56亿 
2014,69,白俄罗斯,欧洲,788.14亿 
2014,70,阿塞拜疆,亚洲,752.44亿 
2014,71,卢森堡,欧洲,687.13亿 
2014,72,肯尼亚,非洲,682.86亿 
2014,73,多米尼加,美洲,671.8亿 
2014,74,缅甸,亚洲,632.65亿 
2014,75,克罗地亚,欧洲,583.3亿 
2014,76,危地马拉,美洲,578.52亿 
2014,77,乌拉圭,美洲,572.36亿 
2014,78,保加利亚,欧洲,570.82亿 
2014,79,埃塞俄比亚,非洲,556.12亿 
2014,80,澳门,亚洲,549.03亿 
2014,81,加纳,非洲,547.83亿 
2014,82,哥斯达黎加,美洲,520.16亿 
2014,83,突尼斯,非洲,502.71亿 
2014,84,坦桑尼亚,非洲,499.65亿 
2014,85,斯洛文尼亚,欧洲,499.31亿 
2014,86,巴拿马,美洲,499.21亿 
2014,87,苏丹,非洲,495.17亿 
2014,88,立陶宛,欧洲,485.34亿 
2014,89,黎巴嫩,亚洲,481.33亿 
2014,90,塞尔维亚,欧洲,470.62亿 
2014,91,土库曼斯坦,亚洲,435.24亿 
2014,92,也门,亚洲,432.29亿 
2014,93,利比亚,非洲,411.43亿 
2014,94,巴拉圭,美洲,403.78亿 
2014,95,约旦,亚洲,368.48亿 
2014,96,喀麦隆,非洲,363.87亿 
2014,97,刚果（金）,非洲,359.09亿 
2014,98,科特迪瓦,非洲,353.64亿 
2014,99,巴林,亚洲,333.88亿 
2014,100,玻利维亚,美洲,329.96亿 
2014,101,乌干达,非洲,326.12亿 
2014,102,拉脱维亚,欧洲,313.45亿 
2014,103,特立尼达和多巴哥,美洲,276.16亿 
2014,104,赞比亚,非洲,271.41亿 
2014,105,爱沙尼亚,欧洲,265.99亿 
2014,106,巴布亚新几内亚,大洋洲,232.11亿 
2014,107,塞浦路斯,欧洲,231.57亿 
2014,108,尼泊尔,亚洲,227.32亿 
2014,109,萨尔瓦多,美洲,225.93亿 
2014,110,赤道几内亚,非洲,217.65亿 
2014,111,叙利亚,亚洲,212.39亿 
2014,112,阿富汗,亚洲,204.97亿 
2014,113,塞内加尔,非洲,197.97亿 
2014,114,洪都拉斯,美洲,196.19亿 
2014,115,津巴布韦,非洲,194.96亿 
2014,116,波黑,欧洲,185.61亿 
2014,117,加蓬,非洲,182.04亿 
2014,118,冰岛,欧洲,178.68亿 
2014,119,莫桑比克,非洲,177.16亿 
2014,120,格鲁吉亚,亚洲,176.27亿 
2014,121,文莱,亚洲,170.98亿 
2014,122,柬埔寨,亚洲,167.03亿 
2014,123,博茨瓦纳,非洲,156.55亿 
2014,124,马里,非洲,143.65亿 
2014,125,刚果（布）,非洲,141.96亿 
2014,126,巴勒斯坦,亚洲,139.9亿 
2014,127,南苏丹,非洲,139.62亿 
2014,128,布基纳法索,非洲,139.43亿 
2014,129,乍得,非洲,139.41亿 
2014,130,牙买加,美洲,138.99亿 
2014,131,老挝,亚洲,132.79亿 
2014,132,阿尔巴尼亚,欧洲,132.28亿 
2014,133,毛里求斯,非洲,128.03亿 
2014,134,马达加斯加,非洲,125.23亿 
2014,135,纳米比亚,非洲,124.35亿 
2014,136,蒙古,亚洲,122.27亿 
2014,137,尼加拉瓜,美洲,118.8亿 
2014,138,马耳他,欧洲,116.26亿 
2014,139,亚美尼亚,亚洲,116.1亿 
2014,140,马其顿,欧洲,113.62亿 
2014,141,巴哈马,美洲,111.43亿 
2014,142,新喀里多尼亚,大洋洲,106.35亿 
2014,143,贝宁,非洲,97.2亿 
2014,144,摩尔多瓦,欧洲,95.1亿 
2014,145,塔吉克斯坦,亚洲,91.13亿 
2014,146,几内亚,非洲,87.78亿 
2014,147,海地,美洲,87.75亿 
2014,148,卢旺达,非洲,82.41亿 
2014,149,尼日尔,非洲,82.3亿 
2014,150,马恩岛,欧洲,77.09亿 
2014,151,吉尔吉斯斯坦,亚洲,74.68亿 
2014,152,摩纳哥,欧洲,70.7亿 
2014,153,列支敦士登,欧洲,66.57亿 
2014,154,毛里塔尼亚,非洲,65.93亿 
2014,155,索马里,非洲,65.62亿 
2014,156,百慕大,美洲,64.14亿 
2014,157,马拉维,非洲,60.48亿 
2014,158,关岛,大洋洲,56.1亿 
2014,159,苏里南,美洲,52.41亿 
2014,160,塞拉利昂,非洲,50.15亿 
2014,161,斐济群岛,大洋洲,48.57亿 
2014,162,巴巴多斯,美洲,46.97亿 
2014,163,黑山,欧洲,45.88亿 
2014,164,多哥,非洲,45.75亿 
2014,165,开曼群岛,美洲,45.63亿 
2014,166,斯威士兰,非洲,44.23亿 
2014,167,东帝汶,亚洲,40.42亿 
2014,168,马尔代夫,亚洲,36.97亿 
2014,169,安道尔,欧洲,32.72亿 
2014,170,利比里亚,非洲,32.26亿 
2014,171,库拉索,美洲,31.58亿 
2014,172,圭亚那,美洲,30.78亿 
2014,173,法罗群岛,欧洲,28.51亿 
2014,174,格陵兰,美洲,28.42亿 
2014,175,阿鲁巴,美洲,27.91亿 
2014,176,布隆迪,非洲,27.06亿 
2014,177,莱索托,非洲,24.41亿 
2014,178,不丹,亚洲,19.07亿 
2014,179,中非,非洲,18.95亿 
2014,180,佛得角,非洲,18.6亿 
2014,181,圣卢西亚,美洲,17.55亿 
2014,182,圣马力诺,欧洲,16.74亿 
2014,183,伯利兹,美洲,16.67亿 
2014,184,吉布提,非洲,14.55亿 
2014,185,塞舌尔,非洲,13.43亿 
2014,186,所罗门群岛,大洋洲,13.36亿 
2014,187,安提瓜和巴布达,美洲,12.5亿 
2014,188,荷属圣马丁,美洲,12.45亿 
2014,189,冈比亚,非洲,12.29亿 
2014,190,科摩罗,非洲,11.5亿 
2014,191,几内亚比绍,非洲,10.55亿 
2014,192,圣基茨和尼维斯,美洲,9.17亿 
2014,193,格林纳达,美洲,9.11亿 
2014,194,特克斯和凯科斯群岛,美洲,8.41亿 
2014,195,北马里亚纳群岛,大洋洲,8.32亿 
2014,196,瓦努阿图,大洋洲,7.72亿 
2014,197,萨摩亚,大洋洲,7.57亿 
2014,198,圣文森特和格林纳丁斯,美洲,7.28亿 
2014,199,美属萨摩亚,大洋洲,6.43亿 
2014,200,多米尼克,美洲,5.2亿 
2014,201,汤加,大洋洲,4.4亿 
2014,202,圣多美和普林西比,非洲,3.47亿 
2014,203,密克罗尼西亚联邦,大洋洲,3.19亿 
2014,204,帕劳,大洋洲,2.42亿 
2014,205,马绍尔群岛,大洋洲,1.82亿 
2014,206,基里巴斯,大洋洲,1.8亿 
2014,207,瑙鲁,大洋洲,1.05亿 
2014,208,图瓦卢,大洋洲,3729万 
2015,1,美国,美洲,18.24万亿 
2015,2,中国,亚洲,11.06万亿 
2015,3,日本,亚洲,4.44万亿 
2015,4,德国,欧洲,3.36万亿 
2015,5,英国,欧洲,2.96万亿 
2015,6,法国,欧洲,2.44万亿 
2015,7,印度,亚洲,2.1万亿 
2015,8,意大利,欧洲,1.84万亿 
2015,9,巴西,美洲,1.8万亿 
2015,10,加拿大,美洲,1.56万亿 
2015,11,韩国,亚洲,1.47万亿 
2015,12,俄罗斯,欧洲,1.36万亿 
2015,13,澳大利亚,大洋洲,1.35万亿 
2015,14,西班牙,欧洲,1.2万亿 
2015,15,墨西哥,美洲,1.17万亿 
2015,16,土耳其,欧洲,8643.17亿 
2015,17,印尼,亚洲,8608.54亿 
2015,18,荷兰,欧洲,7652.65亿 
2015,19,瑞士,欧洲,7021.5亿 
2015,20,沙特阿拉伯,亚洲,6542.7亿 
2015,21,阿根廷,美洲,5947.49亿 
2015,22,瑞典,欧洲,5051.04亿 
2015,23,尼日利亚,非洲,4868.03亿 
2015,24,波兰,欧洲,4778.12亿 
2015,25,比利时,欧洲,4621.5亿 
2015,26,泰国,亚洲,4012.96亿 
2015,27,挪威,欧洲,3858.02亿 
2015,28,伊朗,亚洲,3849.51亿 
2015,29,奥地利,欧洲,3818.18亿 
2015,30,阿联酋,亚洲,3581.35亿 
2015,31,南非,非洲,3467.1亿 
2015,32,埃及,非洲,3293.67亿 
2015,33,香港,亚洲,3093.84亿 
2015,34,新加坡,亚洲,3080.04亿 
2015,35,菲律宾,亚洲,3064.46亿 
2015,36,丹麦,欧洲,3026.73亿 
2015,37,马来西亚,亚洲,3013.55亿 
2015,38,以色列,亚洲,3000.78亿 
2015,39,哥伦比亚,美洲,2934.82亿 
2015,40,爱尔兰,欧洲,2914.63亿 
2015,41,巴基斯坦,亚洲,2705.56亿 
2015,42,智利,美洲,2439.19亿 
2015,43,芬兰,欧洲,2344.4亿 
2015,44,葡萄牙,欧洲,1993.14亿 
2015,45,希腊,欧洲,1956.05亿 
2015,46,孟加拉,亚洲,1950.79亿 
2015,47,越南,亚洲,1932.41亿 
2015,48,秘鲁,美洲,1898.05亿 
2015,49,捷克,欧洲,1880.33亿 
2015,50,哈萨克斯坦,亚洲,1843.88亿 
2015,51,新西兰,大洋洲,1780.64亿 
2015,52,罗马尼亚,欧洲,1777.29亿 
2015,53,伊拉克,亚洲,1667.74亿 
2015,54,阿尔及利亚,非洲,1659.79亿 
2015,55,卡塔尔,亚洲,1617.4亿 
2015,56,匈牙利,欧洲,1252.1亿 
2015,57,安哥拉,非洲,1161.94亿 
2015,58,科威特,亚洲,1145.67亿 
2015,59,波多黎各,美洲,1033.76亿 
2015,60,摩洛哥,非洲,1011.8亿 
2015,61,厄瓜多尔,美洲,992.9亿 
2015,62,乌克兰,欧洲,910.31亿 
2015,63,斯洛伐克,欧洲,886.01亿 
2015,64,古巴,美洲,871.33亿 
2015,65,乌兹别克斯坦,亚洲,861.96亿 
2015,66,斯里兰卡,亚洲,806.04亿 
2015,67,多米尼加,美洲,711.65亿 
2015,68,肯尼亚,非洲,701.2亿 
2015,69,阿曼,亚洲,684.2亿 
2015,70,埃塞俄比亚,非洲,645.89亿 
2015,71,缅甸,亚洲,630.45亿 
2015,72,危地马拉,美洲,621.86亿 
2015,73,卢森堡,欧洲,600.47亿 
2015,74,白俄罗斯,欧洲,564.55亿 
2015,75,哥斯达黎加,美洲,564.42亿 
2015,76,巴拿马,美洲,540.92亿 
2015,77,乌拉圭,美洲,532.74亿 
2015,78,阿塞拜疆,亚洲,530.74亿 
2015,79,苏丹,非洲,517.27亿 
2015,80,保加利亚,欧洲,507.82亿 
2015,81,克罗地亚,欧洲,501.63亿 
2015,82,黎巴嫩,亚洲,500.66亿 
2015,83,加纳,非洲,494.07亿 
2015,84,坦桑尼亚,非洲,473.79亿 
2015,85,突尼斯,非洲,457.8亿 
2015,86,澳门,亚洲,450.48亿 
2015,87,斯洛文尼亚,欧洲,430.9亿 
2015,88,也门,亚洲,424.45亿 
2015,89,立陶宛,欧洲,414.19亿 
2015,90,塞尔维亚,欧洲,396.56亿 
2015,91,约旦,亚洲,385.87亿 
2015,92,刚果（金）,非洲,379.18亿 
2015,93,巴拉圭,美洲,362.11亿 
2015,94,土库曼斯坦,亚洲,358.0亿 
2015,95,科特迪瓦,非洲,331.31亿 
2015,96,玻利维亚,美洲,330.0亿 
2015,97,乌干达,非洲,323.87亿 
2015,98,喀麦隆,非洲,322.1亿 
2015,99,巴林,亚洲,310.51亿 
2015,100,利比亚,非洲,278.42亿 
2015,101,拉脱维亚,欧洲,272.52亿 
2015,102,特立尼达和多巴哥,美洲,249.6亿 
2015,103,尼泊尔,亚洲,243.61亿 
2015,104,萨尔瓦多,美洲,234.38亿 
2015,105,爱沙尼亚,欧洲,228.82亿 
2015,106,巴布亚新几内亚,大洋洲,217.24亿 
2015,107,赞比亚,非洲,212.51亿 
2015,108,洪都拉斯,美洲,208.34亿 
2015,109,津巴布韦,非洲,199.63亿 
2015,110,塞浦路斯,欧洲,198.42亿 
2015,111,阿富汗,亚洲,191.34亿 
2015,112,柬埔寨,亚洲,180.5亿 
2015,113,塞内加尔,非洲,177.75亿 
2015,114,冰岛,欧洲,175.17亿 
2015,115,叙利亚,亚洲,164.92亿 
2015,116,波黑,欧洲,162.2亿 
2015,117,莫桑比克,非洲,159.51亿 
2015,118,格鲁吉亚,亚洲,149.54亿 
2015,119,老挝,亚洲,144.26亿 
2015,120,加蓬,非洲,143.83亿 
2015,121,牙买加,美洲,141.89亿 
2015,122,巴勒斯坦,亚洲,139.72亿 
2015,123,博茨瓦纳,非洲,135.79亿 
2015,124,赤道几内亚,非洲,131.85亿 
2015,125,马里,非洲,131.05亿 
2015,126,文莱,亚洲,129.3亿 
2015,127,尼加拉瓜,美洲,127.57亿 
2015,128,南苏丹,非洲,119.98亿 
2015,129,巴哈马,美洲,118.91亿 
2015,130,布基纳法索,非洲,118.32亿 
2015,131,毛里求斯,非洲,116.92亿 
2015,132,蒙古,亚洲,116.2亿 
2015,133,阿尔巴尼亚,欧洲,113.87亿 
2015,134,纳米比亚,非洲,113.35亿 
2015,135,马达加斯加,非洲,113.23亿 
2015,136,马耳他,欧洲,110.91亿 
2015,137,乍得,非洲,109.5亿 
2015,138,亚美尼亚,亚洲,105.53亿 
2015,139,马其顿,欧洲,100.65亿 
2015,140,几内亚,非洲,87.94亿 
2015,141,新喀里多尼亚,大洋洲,87.38亿 
2015,142,海地,美洲,87.25亿 
2015,143,刚果（布）,非洲,85.57亿 
2015,144,卢旺达,非洲,85.39亿 
2015,145,贝宁,非洲,82.94亿 
2015,146,塔吉克斯坦,亚洲,82.71亿 
2015,147,摩尔多瓦,欧洲,77.45亿 
2015,148,尼日尔,非洲,72.18亿 
2015,149,马恩岛,欧洲,70.85亿 
2015,150,吉尔吉斯斯坦,亚洲,66.78亿 
2015,151,索马里,非洲,66.69亿 
2015,152,百慕大,美洲,66.55亿 
2015,153,马拉维,非洲,63.73亿 
2015,154,列支敦士登,欧洲,62.68亿 
2015,155,摩纳哥,欧洲,62.62亿 
2015,156,关岛,大洋洲,57.99亿 
2015,157,苏里南,美洲,51.26亿 
2015,158,毛里塔尼亚,非洲,48.29亿 
2015,159,巴巴多斯,美洲,47.15亿 
2015,160,开曼群岛,美洲,47.08亿 
2015,161,斐济群岛,大洋洲,46.83亿 
2015,162,塞拉利昂,非洲,42.19亿 
2015,163,多哥,非洲,41.81亿 
2015,164,马尔代夫,亚洲,41.09亿 
2015,165,斯威士兰,非洲,40.63亿 
2015,166,黑山,欧洲,40.53亿 
2015,167,利比里亚,非洲,32.27亿 
2015,168,圭亚那,美洲,31.97亿 
2015,169,库拉索,美洲,31.52亿 
2015,170,布隆迪,非洲,31.04亿 
2015,171,东帝汶,亚洲,30.93亿 
2015,172,阿鲁巴,美洲,29.63亿 
2015,173,安道尔,欧洲,27.9亿 
2015,174,法罗群岛,欧洲,25.18亿 
2015,175,格陵兰,美洲,24.99亿 
2015,176,莱索托,非洲,23.6亿 
2015,177,不丹,亚洲,20.04亿 
2015,178,圣卢西亚,美洲,18.08亿 
2015,179,伯利兹,美洲,17.22亿 
2015,180,中非,非洲,16.96亿 
2015,181,吉布提,非洲,16.34亿 
2015,182,佛得角,非洲,15.97亿 
2015,183,圣马力诺,欧洲,14.19亿 
2015,184,冈比亚,非洲,13.78亿 
2015,185,塞舌尔,非洲,13.77亿 
2015,186,安提瓜和巴布达,美洲,13.37亿 
2015,187,所罗门群岛,大洋洲,13.07亿 
2015,188,荷属圣马丁,美洲,12.53亿 
2015,189,几内亚比绍,非洲,10.48亿 
2015,190,格林纳达,美洲,9.97亿 
2015,191,科摩罗,非洲,9.66亿 
2015,192,特克斯和凯科斯群岛,美洲,9.42亿 
2015,193,圣基茨和尼维斯,美洲,9.23亿 
2015,194,北马里亚纳群岛,大洋洲,9.1亿 
2015,195,萨摩亚,大洋洲,7.88亿 
2015,196,圣文森特和格林纳丁斯,美洲,7.55亿 
2015,197,瓦努阿图,大洋洲,7.31亿 
2015,198,美属萨摩亚,大洋洲,6.73亿 
2015,199,多米尼克,美洲,5.41亿 
2015,200,汤加,大洋洲,4.37亿 
2015,201,密克罗尼西亚联邦,大洋洲,3.16亿 
2015,202,圣多美和普林西比,非洲,3.16亿 
2015,203,帕劳,大洋洲,2.8亿 
2015,204,马绍尔群岛,大洋洲,1.84亿 
2015,205,基里巴斯,大洋洲,1.71亿 
2015,206,瑙鲁,大洋洲,8653万 
2015,207,图瓦卢,大洋洲,3549万 
2016,1,美国,美洲,18.75万亿 
2016,2,中国,亚洲,11.23万亿 
2016,3,日本,亚洲,5.0万亿 
2016,4,德国,欧洲,3.47万亿 
2016,5,英国,欧洲,2.72万亿 
2016,6,法国,欧洲,2.47万亿 
2016,7,印度,亚洲,2.29万亿 
2016,8,意大利,欧洲,1.88万亿 
2016,9,巴西,美洲,1.8万亿 
2016,10,加拿大,美洲,1.53万亿 
2016,11,韩国,亚洲,1.5万亿 
2016,12,俄罗斯,欧洲,1.28万亿 
2016,13,西班牙,欧洲,1.23万亿 
2016,14,澳大利亚,大洋洲,1.21万亿 
2016,15,墨西哥,美洲,1.08万亿 
2016,16,印尼,亚洲,9318.77亿 
2016,17,土耳其,欧洲,8696.93亿 
2016,18,荷兰,欧洲,7835.28亿 
2016,19,瑞士,欧洲,6956.01亿 
2016,20,沙特阿拉伯,亚洲,6449.36亿 
2016,21,阿根廷,美洲,5575.31亿 
2016,22,瑞典,欧洲,5156.55亿 
2016,23,比利时,欧洲,4757.4亿 
2016,24,波兰,欧洲,4726.3亿 
2016,25,伊朗,亚洲,4179.84亿 
2016,26,泰国,亚洲,4133.66亿 
2016,27,尼日利亚,非洲,4046.5亿 
2016,28,奥地利,欧洲,3955.69亿 
2016,29,挪威,欧洲,3688.27亿 
2016,30,阿联酋,亚洲,3570.45亿 
2016,31,埃及,非洲,3324.42亿 
2016,32,南非,非洲,3235.86亿 
2016,33,香港,亚洲,3208.38亿 
2016,34,以色列,亚洲,3190.24亿 
2016,35,新加坡,亚洲,3187.64亿 
2016,36,菲律宾,亚洲,3186.27亿 
2016,37,丹麦,欧洲,3131.16亿 
2016,38,马来西亚,亚洲,3012.55亿 
2016,39,爱尔兰,欧洲,2987.25亿 
2016,40,哥伦比亚,美洲,2828.25亿 
2016,41,巴基斯坦,亚洲,2786.55亿 
2016,42,智利,美洲,2504.4亿 
2016,43,芬兰,欧洲,2406.08亿 
2016,44,孟加拉,亚洲,2214.15亿 
2016,45,葡萄牙,欧洲,2062.86亿 
2016,46,越南,亚洲,2052.76亿 
2016,47,捷克,欧洲,1962.72亿 
2016,48,希腊,欧洲,1930.17亿 
2016,49,秘鲁,美洲,1918.96亿 
2016,50,新西兰,大洋洲,1889.43亿 
2016,51,罗马尼亚,欧洲,1881.29亿 
2016,52,伊拉克,亚洲,1666.02亿 
2016,53,阿尔及利亚,非洲,1600.34亿 
2016,54,卡塔尔,亚洲,1517.32亿 
2016,55,哈萨克斯坦,亚洲,1372.78亿 
2016,56,匈牙利,欧洲,1286.36亿 
2016,57,科威特,亚洲,1094.2亿 
2016,58,波多黎各,美洲,1043.37亿 
2016,59,摩洛哥,非洲,1033.12亿 
2016,60,安哥拉,非洲,1011.24亿 
2016,61,厄瓜多尔,美洲,999.38亿 
2016,62,苏丹,非洲,955.58亿 
2016,63,乌克兰,欧洲,933.56亿 
2016,64,古巴,美洲,913.7亿 
2016,65,斯洛伐克,欧洲,896.14亿 
2016,66,乌兹别克斯坦,亚洲,861.38亿 
2016,67,斯里兰卡,亚洲,824.01亿 
2016,68,多米尼加,美洲,757.05亿 
2016,69,肯尼亚,非洲,748.15亿 
2016,70,埃塞俄比亚,非洲,742.97亿 
2016,71,危地马拉,美洲,660.54亿 
2016,72,阿曼,亚洲,654.41亿 
2016,73,卢森堡,欧洲,621.75亿 
2016,74,缅甸,亚洲,602.92亿 
2016,75,哥斯达黎加,美洲,588.47亿 
2016,76,巴拿马,美洲,579.08亿 
2016,77,乌拉圭,美洲,572.37亿 
2016,78,加纳,非洲,561.65亿 
2016,79,保加利亚,欧洲,539.54亿 
2016,80,克罗地亚,欧洲,522.95亿 
2016,81,黎巴嫩,亚洲,513.89亿 
2016,82,坦桑尼亚,非洲,497.74亿 
2016,83,白俄罗斯,欧洲,477.23亿 
2016,84,澳门,亚洲,450.71亿 
2016,85,斯洛文尼亚,欧洲,447.36亿 
2016,86,突尼斯,非洲,443.61亿 
2016,87,立陶宛,欧洲,430.18亿 
2016,88,塞尔维亚,欧洲,406.93亿 
2016,89,约旦,亚洲,398.93亿 
2016,90,阿塞拜疆,亚洲,378.68亿 
2016,91,刚果（金）,非洲,371.35亿 
2016,92,土库曼斯坦,亚洲,361.69亿 
2016,93,巴拉圭,美洲,360.9亿 
2016,94,科特迪瓦,非洲,352.97亿 
2016,95,玻利维亚,美洲,339.41亿 
2016,96,喀麦隆,非洲,338.14亿 
2016,97,巴林,亚洲,322.35亿 
2016,98,也门,亚洲,313.17亿 
2016,99,乌干达,非洲,292.04亿 
2016,100,拉脱维亚,欧洲,280.65亿 
2016,101,利比亚,非洲,261.97亿 
2016,102,尼泊尔,亚洲,245.24亿 
2016,103,萨尔瓦多,美洲,241.91亿 
2016,104,爱沙尼亚,欧洲,240.56亿 
2016,105,特立尼达和多巴哥,美洲,223.86亿 
2016,106,洪都拉斯,美洲,215.67亿 
2016,107,赞比亚,非洲,209.58亿 
2016,108,塞浦路斯,欧洲,209.53亿 
2016,109,冰岛,欧洲,207.93亿 
2016,110,巴布亚新几内亚,大洋洲,207.59亿 
2016,111,津巴布韦,非洲,205.49亿 
2016,112,柬埔寨,亚洲,200.17亿 
2016,113,塞内加尔,非洲,190.4亿 
2016,114,阿富汗,亚洲,181.17亿 
2016,115,波黑,欧洲,169.14亿 
2016,116,老挝,亚洲,159.12亿 
2016,117,巴勒斯坦,亚洲,154.05亿 
2016,118,格鲁吉亚,亚洲,151.42亿 
2016,119,博茨瓦纳,非洲,150.83亿 
2016,120,牙买加,美洲,140.77亿 
2016,121,马里,非洲,140.26亿 
2016,122,加蓬,非洲,140.24亿 
2016,123,尼加拉瓜,美洲,132.86亿 
2016,124,布基纳法索,非洲,128.33亿 
2016,125,叙利亚,亚洲,123.57亿 
2016,126,毛里求斯,非洲,122.32亿 
2016,127,巴哈马,美洲,119.93亿 
2016,128,莫桑比克,非洲,119.37亿 
2016,129,阿尔巴尼亚,欧洲,118.61亿 
2016,130,马达加斯加,非洲,118.49亿 
2016,131,马耳他,欧洲,117.22亿 
2016,132,文莱,亚洲,114.01亿 
2016,133,赤道几内亚,非洲,112.41亿 
2016,134,蒙古,亚洲,111.81亿 
2016,135,纳米比亚,非洲,107.22亿 
2016,136,马其顿,欧洲,106.72亿 
2016,137,亚美尼亚,亚洲,105.46亿 
2016,138,刚果（布）,非洲,102.16亿 
2016,139,乍得,非洲,100.98亿 
2016,140,新喀里多尼亚,大洋洲,87.25亿 
2016,141,卢旺达,非洲,86.9亿 
2016,142,几内亚,非洲,85.96亿 
2016,143,贝宁,非洲,85.79亿 
2016,144,摩尔多瓦,欧洲,80.71亿 
2016,145,海地,美洲,79.71亿 
2016,146,尼日尔,非洲,75.28亿 
2016,147,塔吉克斯坦,亚洲,69.92亿 
2016,148,百慕大,美洲,69.0亿 
2016,149,马恩岛,欧洲,68.47亿 
2016,150,索马里,非洲,68.4亿 
2016,151,吉尔吉斯斯坦,亚洲,68.13亿 
2016,152,摩纳哥,欧洲,64.73亿 
2016,153,列支敦士登,欧洲,62.37亿 
2016,154,关岛,大洋洲,59.01亿 
2016,155,马拉维,非洲,54.33亿 
2016,156,斐济群岛,大洋洲,49.3亿 
2016,157,开曼群岛,美洲,49.09亿 
2016,158,巴巴多斯,美洲,48.3亿 
2016,159,毛里塔尼亚,非洲,46.79亿 
2016,160,多哥,非洲,44.87亿 
2016,161,马尔代夫,亚洲,43.79亿 
2016,162,黑山,欧洲,43.74亿 
2016,163,斯威士兰,非洲,38.16亿 
2016,164,塞拉利昂,非洲,36.75亿 
2016,165,圭亚那,美洲,35.04亿 
2016,166,利比里亚,非洲,33.98亿 
2016,167,苏里南,美洲,33.17亿 
2016,168,库拉索,美洲,31.22亿 
2016,169,南苏丹,非洲,30.71亿 
2016,170,阿鲁巴,美洲,29.84亿 
2016,171,安道尔,欧洲,28.97亿 
2016,172,法罗群岛,欧洲,27.39亿 
2016,173,布隆迪,非洲,27.33亿 
2016,174,格陵兰,美洲,27.07亿 
2016,175,东帝汶,亚洲,25.04亿 
2016,176,不丹,亚洲,21.59亿 
2016,177,莱索托,非洲,21.14亿 
2016,178,圣卢西亚,美洲,18.66亿 
2016,179,中非,非洲,18.25亿 
2016,180,伯利兹,美洲,17.89亿 
2016,181,吉布提,非洲,17.64亿 
2016,182,佛得角,非洲,16.63亿 
2016,183,冈比亚,非洲,14.85亿 
2016,184,圣马力诺,欧洲,14.68亿 
2016,185,安提瓜和巴布达,美洲,14.37亿 
2016,186,塞舌尔,非洲,14.27亿 
2016,187,所罗门群岛,大洋洲,13.79亿 
2016,188,荷属圣马丁,美洲,12.64亿 
2016,189,北马里亚纳群岛,大洋洲,12.3亿 
2016,190,几内亚比绍,非洲,11.79亿 
2016,191,格林纳达,美洲,10.62亿 
2016,192,特克斯和凯科斯群岛,美洲,10.32亿 
2016,193,科摩罗,非洲,10.13亿 
2016,194,圣基茨和尼维斯,美洲,10.09亿 
2016,195,萨摩亚,大洋洲,7.99亿 
2016,196,瓦努阿图,大洋洲,7.81亿 
2016,197,圣文森特和格林纳丁斯,美洲,7.74亿 
2016,198,美属萨摩亚,大洋洲,6.71亿 
2016,199,多米尼克,美洲,5.76亿 
2016,200,汤加,大洋洲,4.21亿 
2016,201,圣多美和普林西比,非洲,3.45亿 
2016,202,密克罗尼西亚联邦,大洋洲,3.32亿 
2016,203,帕劳,大洋洲,2.98亿 
2016,204,马绍尔群岛,大洋洲,2.02亿 
2016,205,基里巴斯,大洋洲,1.78亿 
